time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
6876095526000,7257.565448974609,1.983683466911316,0.6012146472930908,5.554984092712402,6.311999797821045,11.899497985839844,3.992027997970581,171.675975281407,-3.1617811,55.895346
6877095601000,7258.565523925781,2.135032892227173,0.6126425266265869,5.808081150054932,6.563000202178955,11.96102237701416,4.990875244140625,172.56426955597954,-3.1617559,55.8954534
6878095562000,7259.565485107422,2.1506540775299072,0.5598459243774414,5.8928751945495605,6.797999858856201,11.931278228759766,5.000034809112549,173.24561005072974,-3.1617311,55.8955581
6879095611000,7260.565533935547,2.227975845336914,0.5897051692008972,6.038938999176025,6.991000175476074,11.858888626098633,4.9999871253967285,172.05990198591985,-3.1617065,55.8956643
6880095606000,7261.565529052735,2.0882673263549805,0.6115344762802124,5.93180513381958,7.13100004196167,11.840570449829102,5.000062465667725,172.84629419579608,-3.1616828,55.8957717
6881095660000,7262.565583007812,2.2141335010528564,0.6346590518951416,6.0957746505737305,7.251999855041504,11.89034652709961,5.000258922576904,172.63196720683885,-3.1616603,55.8958815
6882095696000,7263.565618896484,2.2653751373291016,0.5696240663528442,6.000917434692383,7.317999839782715,11.758129119873049,5.989348411560059,173.7066551640444,-3.1616402,55.8959886
6883095724000,7264.565646972656,2.531301498413086,0.5851557850837708,5.953952312469482,7.322999954223633,11.568764686584473,5.012173652648926,174.25093807202555,-3.1616178,55.8960943
6884095647000,7265.565570068359,2.5900940895080566,0.5955849885940552,5.889662742614746,7.26800012588501,11.610939025878906,5.00026273727417,174.27300344263364,-3.1616003,55.8961987
6885095746000,7266.565668945313,2.4703149795532227,0.5927045345306396,5.870391845703125,7.230999946594238,11.723122596740724,5.988373279571533,174.9727190674567,-3.1615812,55.8963044
6886095743000,7267.565666015625,2.826092004776001,0.6304759383201599,5.937924861907959,7.186999797821045,11.770465850830078,5.01569938659668,175.5384206375128,-3.1615588,55.8964126
6887095712000,7268.565635009765,2.876609563827514,0.6410581469535828,6.0299153327941895,7.189000129699707,11.915437698364258,5.0005059242248535,174.79051634954752,-3.1615394,55.8965235
6888095720000,7269.5656428222655,2.620633363723755,0.6126729249954224,6.013834476470947,7.197999954223633,12.065470695495604,4.0141921043396,174.98141327295437,-3.1615233,55.8966308
6889095731000,7270.565654052734,2.2137813568115234,0.5659176111221313,5.823389530181885,7.142000198364258,11.993301391601562,4.000071048736572,175.37022989394353,-3.1615086,55.8967381
6890095744000,7271.565666992187,2.241685152053833,0.5705602169036865,5.935399055480957,7.080999851226807,12.099167823791504,3.0106258392333984,175.00302874872793,-3.161495,55.8968449
6891095765000,7272.565687988281,2.185546875,0.5643752217292786,6.008657932281494,6.980999946594238,12.18001937866211,2.0103440284729004,175.61935427031452,-3.1614823,55.8969537
6892095731000,7273.565654052734,2.002969741821289,0.6042892336845398,6.01176643371582,6.854000091552734,12.586977005004885,2.9920454025268555,176.9163099553405,-3.1614717,55.8970647
6893095786000,7274.565708984375,1.8549096584320068,0.5260025858879089,6.231113433837891,6.708000183105469,12.743605613708496,3.000197172164917,177.21467862248628,-3.1614555,55.8971799
6894095806000,7275.565729003906,1.8787007331848145,0.5256240367889404,6.156656742095947,6.63700008392334,12.64686107635498,3.991680145263672,177.34864155642984,-3.1614404,55.8972938
6895095867000,7276.565789794922,1.857813000679016,0.51729416847229,6.00242280960083,6.550000190734863,12.544849395751951,3.007802248001098,177.44020890303565,-3.1614226,55.8974041
6896095831000,7277.565754150391,1.8677247762680051,0.5167151093482971,6.084070682525635,6.468999862670898,12.47529411315918,3.000028371810913,177.33975234039966,-3.1614097,55.897513
6897096120000,7278.56604296875,1.8918492794036863,0.5098666548728943,5.863352298736572,6.415999889373779,12.47819709777832,2.00811767578125,178.52280868642598,-3.1613945,55.8976228
6898095873000,7279.565796142578,1.9377809762954712,0.4971434772014618,5.613475799560547,6.304999828338623,12.413955688476562,1.008474349975586,179.44565304268818,-3.1613849,55.897736
6899095879000,7280.565802001953,2.038901805877685,0.5155866742134094,5.576592922210693,6.163000106811523,12.226173400878906,357.0365600585937,179.0887453540317,-3.1613813,55.8978399
6900095888000,7281.565810791016,2.0291123390197754,0.5074204206466675,5.77786922454834,6.037000179290772,11.983213424682615,355.01812744140625,179.07971668884102,-3.1613902,55.8979447
