Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
8652,716.600,53.3116262,-0.0598557,112.0,44.59,-0.052,0.051,1.251,5,6.23,13.38,16.50
8653,716.680,53.3116398,-0.0598477,112.1,44.98,-0.064,0.066,1.291,5,4.65,14.23,17.37
8654,716.760,53.3116536,-0.0598405,112.1,45.00,-0.079,0.077,1.320,5,2.51,15.40,17.99
8655,716.840,53.3116678,-0.0598341,112.2,45.67,-0.109,0.093,1.317,5,-0.32,16.13,18.06
8656,716.920,53.3116820,-0.0598276,112.2,45.74,-0.139,0.098,1.296,5,-2.96,15.97,17.29
8657,717.000,53.3116969,-0.0598228,112.2,46.74,-0.161,0.091,1.262,5,-4.34,14.78,16.42
8658,717.080,53.3117116,-0.0598185,112.2,46.49,-0.165,0.081,1.302,5,-5.48,14.54,15.73
8659,717.200,53.3117341,-0.0598130,112.3,47.31,-0.200,0.084,1.305,5,-6.52,15.23,15.89
8660,717.280,53.3117492,-0.0598103,112.3,47.16,-0.239,0.091,1.274,5,-8.01,15.96,16.32
8661,717.360,53.3117646,-0.0598082,112.4,48.10,-0.244,0.078,1.272,5,-11.04,15.17,16.45
8662,717.440,53.3117799,-0.0598064,112.4,47.87,-0.253,0.067,1.297,5,-15.41,14.95,16.29
8663,717.520,53.3117955,-0.0598048,112.5,48.49,-0.287,0.070,1.250,5,-21.46,14.77,16.48
8664,717.600,53.3118113,-0.0598047,112.5,48.91,-0.304,0.090,1.201,5,-29.53,14.44,16.38
8665,717.680,53.3118273,-0.0598045,112.6,49.94,-0.319,0.095,1.152,5,-38.65,13.82,14.94
8666,717.760,53.3118433,-0.0598048,112.6,49.78,-0.308,0.091,1.106,5,-46.04,13.24,12.82
8667,717.840,53.3118595,-0.0598050,112.7,50.13,-0.267,0.080,1.060,5,-51.14,11.61,10.19
8668,717.920,53.3118756,-0.0598059,112.7,50.26,-0.208,0.089,1.022,5,-53.64,9.79,7.84
8669,718.000,53.3118917,-0.0598062,112.8,50.22,-0.125,0.116,1.019,5,-55.38,8.43,5.71
8670,718.080,53.3119080,-0.0598065,112.8,50.22,-0.008,0.120,1.030,5,-56.49,7.77,1.99
8671,718.200,53.3119319,-0.0598066,112.9,49.55,0.076,0.126,1.067,5,-56.15,8.24,-0.96
8672,718.280,53.3119477,-0.0598064,113.0,49.15,0.118,0.134,1.099,5,-55.63,9.10,-3.20
8673,718.360,53.3119633,-0.0598058,113.1,48.72,0.146,0.128,1.124,5,-54.08,9.94,-6.42
8674,718.440,53.3119789,-0.0598046,113.2,48.38,0.148,0.069,1.168,5,-47.56,10.84,-11.60
8675,718.520,53.3119942,-0.0598030,113.3,47.75,0.106,0.020,1.225,5,-36.03,11.40,-14.14
8676,718.600,53.3120095,-0.0598014,113.4,47.66,0.030,-0.007,1.196,5,-23.70,10.67,-14.93
8677,718.680,53.3120248,-0.0597995,113.5,48.15,-0.027,-0.024,1.147,5,-12.45,9.77,-14.38
8678,718.760,53.3120402,-0.0597968,113.6,48.21,-0.086,-0.029,1.082,5,-4.45,7.66,-12.83
8679,718.840,53.3120556,-0.0597939,113.7,48.15,-0.110,-0.013,1.031,5,-1.27,5.05,-10.47
8680,718.920,53.3120710,-0.0597908,113.8,48.22,-0.127,0.003,0.985,5,-1.51,3.16,-9.07
8681,719.000,53.3120862,-0.0597868,114.0,48.13,-0.121,0.007,0.973,5,-3.17,2.27,-9.14
8682,719.080,53.3121014,-0.0597826,114.1,48.00,-0.113,0.009,1.010,5,-3.51,2.62,-9.97
8683,719.200,53.3121242,-0.0597760,114.2,47.92,-0.110,0.002,1.057,5,-2.67,3.42,-11.19
8684,719.280,53.3121394,-0.0597707,114.3,48.42,-0.130,0.001,1.093,5,-0.22,4.69,-11.49
8685,719.360,53.3121544,-0.0597645,114.5,47.78,-0.145,0.003,1.131,5,2.73,6.09,-11.80
8686,719.440,53.3121696,-0.0597586,114.6,48.51,-0.172,0.008,1.166,5,6.56,7.50,-12.02
8687,719.520,53.3121848,-0.0597519,114.8,48.90,-0.199,0.006,1.170,5,10.10,7.10,-12.36
8688,719.600,53.3121999,-0.0597449,114.9,48.75,-0.216,0.002,1.193,5,14.75,6.16,-12.14
8689,719.680,53.3122151,-0.0597376,115.1,49.17,-0.246,0.004,1.158,5,19.53,4.41,-11.77
8690,719.760,53.3122304,-0.0597300,115.2,49.75,-0.265,0.009,1.099,5,23.63,1.05,-11.07
8691,719.840,53.3122459,-0.0597222,115.3,50.34,-0.292,0.017,1.016,5,27.50,-2.12,-9.92
8692,719.920,53.3122613,-0.0597143,115.5,50.23,-0.299,0.026,0.909,5,31.19,-5.24,-8.26
8693,720.000,53.3122768,-0.0597063,115.5,50.72,-0.270,0.027,0.786,5,33.14,-8.63,-6.51
8694,720.080,53.3122924,-0.0596983,115.5,51.29,-0.154,0.037,0.725,5,31.59,-11.28,-3.59
8695,720.200,53.3123154,-0.0596863,115.5,49.93,-0.022,0.044,0.733,5,27.98,-12.27,-1.16
8696,720.280,53.3123306,-0.0596781,115.5,49.67,0.088,0.050,0.739,5,23.17,-12.88,-0.22
8697,720.360,53.3123456,-0.0596699,115.5,49.69,0.174,0.048,0.735,5,18.59,-12.73,-0.11
8698,720.440,53.3123606,-0.0596619,115.4,49.35,0.220,0.035,0.739,5,15.88,-11.87,-0.56
8699,720.520,53.3123756,-0.0596541,115.3,49.12,0.214,0.015,0.728,5,16.40,-11.24,-1.48
8700,720.600,53.3123903,-0.0596460,115.3,48.73,0.201,0.006,0.708,5,17.89,-10.51,-1.84
8701,720.680,53.3124051,-0.0596379,115.2,48.23,0.225,0.003,0.750,5,19.62,-9.61,-1.12
8702,720.760,53.3124197,-0.0596305,115.1,48.09,0.244,0.002,0.817,5,20.48,-8.09,-0.12
8703,720.840,53.3124342,-0.0596229,115.1,47.38,0.265,0.015,0.879,5,20.31,-6.60,0.84
8704,720.920,53.3124484,-0.0596155,115.0,46.58,0.292,0.023,0.936,5,19.53,-5.57,1.45
8705,721.000,53.3124625,-0.0596080,115.0,45.99,0.332,0.019,0.979,5,19.61,-5.17,2.24
8706,721.080,53.3124765,-0.0596011,114.9,45.78,0.355,0.014,1.015,5,19.31,-4.11,3.10
8707,721.200,53.3124974,-0.0595914,114.8,45.00,0.373,0.027,1.053,5,18.31,-3.13,4.40
8708,721.280,53.3125111,-0.0595856,114.6,44.35,0.384,0.037,1.079,5,16.57,-1.63,5.77
8709,721.360,53.3125247,-0.0595800,114.5,43.72,0.389,0.041,1.102,5,14.29,0.28,6.60
8710,721.440,53.3125381,-0.0595746,114.4,43.16,0.370,0.056,1.105,5,11.80,1.56,7.13
8711,721.520,53.3125515,-0.0595695,114.4,42.76,0.346,0.058,1.073,5,10.35,2.32,7.54
8712,721.600,53.3125646,-0.0595646,114.3,41.53,0.346,0.051,1.076,5,9.14,2.99,7.52
8713,721.680,53.3125776,-0.0595602,114.3,41.31,0.349,0.054,1.086,5,8.05,2.84,7.64
8714,721.760,53.3125905,-0.0595563,114.2,40.50,0.334,0.065,1.050,5,6.68,2.27,8.41
8715,721.840,53.3126032,-0.0595527,114.2,40.19,0.342,0.059,1.036,5,4.85,1.69,8.94
8716,721.920,53.3126158,-0.0595494,114.1,39.99,0.356,0.059,1.058,5,3.16,2.02,9.44
8717,722.000,53.3126283,-0.0595464,114.1,39.08,0.351,0.065,1.054,5,1.91,2.34,10.00
8718,722.080,53.3126405,-0.0595439,114.0,38.42,0.363,0.062,1.087,5,-0.09,3.17,10.26
8719,722.200,53.3126586,-0.0595406,113.9,37.45,0.369,0.064,1.137,5,-1.70,3.61,10.07
8720,722.280,53.3126705,-0.0595389,113.9,36.91,0.357,0.075,1.122,5,-2.22,3.31,9.76
8721,722.360,53.3126822,-0.0595373,113.8,36.53,0.328,0.082,1.047,5,-2.21,2.09,9.15
8722,722.440,53.3126936,-0.0595361,113.8,35.88,0.302,0.080,1.040,5,-1.30,2.04,8.61
8723,722.520,53.3127050,-0.0595351,113.7,35.27,0.271,0.092,1.048,5,0.48,2.39,8.24
8724,722.600,53.3127163,-0.0595348,113.7,35.36,0.247,0.103,1.073,5,1.45,2.42,8.19
8725,722.680,53.3127275,-0.0595344,113.6,34.69,0.233,0.108,1.140,5,1.23,3.42,8.74
8726,722.760,53.3127385,-0.0595345,113.5,34.02,0.214,0.123,1.199,5,0.78,5.17,9.71
8727,722.840,53.3127493,-0.0595351,113.5,33.61,0.196,0.133,1.214,5,-0.49,5.65,10.57
8728,722.920,53.3127600,-0.0595357,113.5,33.32,0.196,0.132,1.212,5,-1.97,6.11,11.15
8729,723.000,53.3127702,-0.0595365,113.4,32.16,0.200,0.132,1.214,5,-3.27,6.88,11.31
8730,723.080,53.3127805,-0.0595375,113.3,32.27,0.198,0.132,1.208,5,-5.02,7.59,11.16
8731,723.200,53.3127957,-0.0595394,113.3,31.11,0.199,0.124,1.183,5,-6.97,7.22,11.05
8732,723.280,53.3128056,-0.0595409,113.2,30.79,0.219,0.122,1.140,5,-9.16,6.11,10.73
8733,723.360,53.3128152,-0.0595425,113.2,30.57,0.214,0.129,1.122,5,-11.69,4.64,10.44
8734,723.440,53.3128248,-0.0595444,113.2,29.97,0.177,0.142,1.131,5,-13.60,3.97,10.43
8735,723.520,53.3128342,-0.0595463,113.1,29.68,0.138,0.160,1.148,5,-15.61,3.61,10.38
8736,723.600,53.3128435,-0.0595485,113.1,29.27,0.104,0.195,1.183,5,-18.21,3.61,9.99
8737,723.680,53.3128527,-0.0595509,113.1,29.18,0.067,0.226,1.192,5,-20.71,3.35,9.41
8738,723.760,53.3128617,-0.0595535,113.1,28.66,0.046,0.246,1.207,5,-22.67,3.25,9.15
8739,723.840,53.3128705,-0.0595558,113.1,28.08,0.059,0.250,1.199,5,-25.26,2.85,8.99
8740,723.920,53.3128793,-0.0595581,113.0,27.63,0.050,0.250,1.207,5,-28.05,2.75,8.60
8741,724.000,53.3128881,-0.0595605,113.0,27.70,0.050,0.232,1.203,5,-31.27,3.40,7.64
8742,724.080,53.3128966,-0.0595627,113.0,27.10,0.037,0.206,1.203,5,-34.31,4.35,5.60
8743,724.200,53.3129093,-0.0595651,112.9,26.65,0.031,0.181,1.173,5,-37.03,4.73,2.33
8744,724.280,53.3129177,-0.0595664,112.7,26.64,0.001,0.167,1.165,5,-39.04,5.16,-1.79
8745,724.360,53.3129263,-0.0595677,112.7,26.65,0.006,0.152,1.146,5,-40.02,6.10,-6.43
8746,724.440,53.3129346,-0.0595686,112.7,26.18,-0.015,0.145,1.162,5,-39.21,6.67,-10.65
8747,724.520,53.3129429,-0.0595691,112.6,26.30,0.008,0.136,1.180,5,-37.68,7.23,-13.84
8748,724.600,53.3129514,-0.0595691,112.5,26.08,0.023,0.127,1.227,5,-35.35,8.85,-16.17
8749,724.680,53.3129596,-0.0595689,112.5,25.70,0.057,0.114,1.234,5,-32.37,10.92,-18.11
8750,724.760,53.3129678,-0.0595676,112.4,25.98,0.076,0.099,1.253,5,-30.45,12.10,-20.35
8751,724.840,53.3129762,-0.0595657,112.3,26.24,0.111,0.083,1.255,5,-27.61,13.88,-22.25
8752,724.920,53.3129842,-0.0595636,112.3,25.45,0.097,0.076,1.282,5,-23.69,16.20,-24.14
8753,725.000,53.3129923,-0.0595606,112.2,25.32,0.102,0.068,1.292,5,-20.42,18.02,-26.35
8754,725.080,53.3130000,-0.0595573,112.1,25.04,0.087,0.062,1.308,5,-17.05,19.32,-27.96
8755,725.200,53.3130114,-0.0595514,112.0,24.57,0.097,0.062,1.318,5,-13.48,20.97,-28.98
8756,725.280,53.3130186,-0.0595463,112.0,24.36,0.077,0.066,1.336,5,-11.01,22.11,-29.72
8757,725.360,53.3130256,-0.0595404,111.9,24.42,0.078,0.068,1.358,5,-9.85,22.43,-29.89
8758,725.440,53.3130322,-0.0595339,111.8,23.93,0.087,0.067,1.401,5,-8.43,23.44,-30.06
8759,725.520,53.3130386,-0.0595272,111.7,23.64,0.122,0.054,1.447,5,-7.51,25.28,-30.76
8760,725.600,53.3130447,-0.0595196,111.6,23.65,0.126,0.043,1.460,5,-6.78,26.93,-31.84
8761,725.680,53.3130505,-0.0595115,111.5,23.62,0.143,0.037,1.467,5,-5.59,28.68,-32.80
8762,725.760,53.3130559,-0.0595028,111.5,23.34,0.134,0.029,1.466,5,-3.61,30.31,-33.35
8763,725.840,53.3130609,-0.0594937,111.4,22.80,0.143,0.021,1.451,5,-1.46,30.64,-33.10
8764,725.920,53.3130655,-0.0594842,111.3,23.14,0.127,0.025,1.432,5,1.09,30.51,-32.36
8765,726.000,53.3130701,-0.0594741,111.3,22.71,0.121,0.028,1.436,5,2.52,29.92,-31.68
8766,726.080,53.3130741,-0.0594639,111.2,22.78,0.079,0.043,1.449,5,3.80,28.67,-31.01
8767,726.200,53.3130794,-0.0594477,111.2,22.86,0.036,0.052,1.422,5,4.28,28.20,-30.65
8768,726.280,53.3130826,-0.0594358,111.1,24.11,-0.037,0.047,1.405,5,4.27,28.21,-30.98
8769,726.400,53.3130864,-0.0594173,111.0,24.71,-0.153,0.048,1.381,5,5.69,27.66,-30.14
8770,726.480,53.3130887,-0.0594043,111.0,24.88,-0.252,0.059,1.341,5,7.88,26.89,-28.31
8771,726.560,53.3130906,-0.0593910,111.0,25.34,-0.329,0.061,1.310,5,10.72,26.71,-26.92
8772,726.640,53.3130921,-0.0593772,110.9,25.96,-0.427,0.056,1.288,5,14.43,26.79,-26.64
8773,726.720,53.3130933,-0.0593630,110.8,26.42,-0.551,0.054,1.237,5,18.07,25.10,-26.06
8774,726.800,53.3130943,-0.0593481,110.8,28.08,-0.606,0.049,1.220,5,20.23,21.89,-24.84
8775,726.880,53.3130949,-0.0593321,110.7,29.42,-0.698,0.072,1.174,5,21.76,18.39,-23.67
8776,726.960,53.3130955,-0.0593158,110.7,30.21,-0.784,0.108,1.142,5,21.13,13.91,-21.82
8777,727.040,53.3130958,-0.0592988,110.7,31.62,-0.803,0.133,1.143,5,19.70,9.47,-19.08
8778,727.120,53.3130955,-0.0592812,110.6,32.28,-0.778,0.147,1.130,5,18.13,6.29,-16.75
8779,727.240,53.3130949,-0.0592539,110.4,34.40,-0.752,0.148,1.108,5,16.90,4.73,-15.55
8780,727.320,53.3130943,-0.0592348,110.4,35.26,-0.710,0.119,1.128,5,16.26,4.24,-14.66
8781,727.400,53.3130935,-0.0592151,110.3,36.71,-0.669,0.081,1.097,5,16.11,3.65,-13.89
8782,727.480,53.3130925,-0.0591949,110.3,37.53,-0.640,0.061,1.064,5,16.09,2.64,-13.05
8783,727.560,53.3130914,-0.0591746,110.3,37.93,-0.638,0.056,1.057,5,16.81,2.46,-12.05
8784,727.640,53.3130900,-0.0591538,110.2,38.85,-0.647,0.054,1.033,5,17.25,2.00,-11.17
8785,727.720,53.3130884,-0.0591321,110.2,40.56,-0.645,0.047,1.010,5,18.05,1.14,-10.11
8786,727.800,53.3130860,-0.0591101,110.0,41.42,-0.650,0.045,1.005,5,19.38,0.76,-9.11
8787,727.880,53.3130843,-0.0590874,110.0,42.81,-0.656,0.055,0.996,5,19.66,0.33,-8.01
8788,727.960,53.3130821,-0.0590640,109.9,43.86,-0.646,0.064,1.022,5,18.47,0.09,-6.79
8789,728.040,53.3130802,-0.0590402,109.9,44.81,-0.669,0.088,1.018,5,17.03,0.12,-5.36
8790,728.120,53.3130777,-0.0590157,109.8,46.29,-0.667,0.097,1.024,5,13.26,-0.58,-4.45
8791,728.240,53.3130741,-0.0589783,109.7,47.30,-0.662,0.108,1.052,5,9.87,0.08,-3.80
8792,728.320,53.3130708,-0.0589523,109.6,49.07,-0.657,0.105,1.094,5,7.40,1.31,-3.63
8793,728.400,53.3130682,-0.0589263,109.5,49.41,-0.683,0.102,1.071,5,5.60,1.02,-3.68
8794,728.480,53.3130647,-0.0588995,109.4,50.95,-0.675,0.088,1.059,5,4.68,0.26,-3.61
8795,728.560,53.3130622,-0.0588722,109.3,51.94,-0.690,0.097,1.022,5,5.42,0.60,-3.33
8796,728.640,53.3130585,-0.0588440,109.2,53.30,-0.697,0.096,0.989,5,5.18,-0.05,-3.51
8797,728.720,53.3130546,-0.0588154,109.1,54.50,-0.702,0.096,0.948,5,5.68,-0.73,-3.14
8798,728.800,53.3130509,-0.0587862,109.1,55.46,-0.661,0.085,0.942,5,6.26,-1.08,-2.81
8799,728.880,53.3130470,-0.0587566,109.0,56.44,-0.580,0.071,0.943,5,6.17,-1.54,-2.45
8800,728.960,53.3130434,-0.0587269,108.9,56.66,-0.439,0.054,0.958,5,5.65,-2.82,-1.73
8801,729.040,53.3130398,-0.0586973,108.9,56.09,-0.239,0.042,0.993,5,4.90,-4.78,-0.89
8802,729.120,53.3130361,-0.0586678,108.8,56.20,-0.046,0.032,1.054,5,3.98,-4.65,-0.68
8803,729.240,53.3130305,-0.0586243,108.7,55.08,0.102,0.026,1.066,5,3.45,-4.70,-1.07
8804,729.320,53.3130263,-0.0585954,108.6,55.54,0.210,0.011,1.062,5,3.43,-4.01,-1.58
8805,729.400,53.3130226,-0.0585667,108.5,54.87,0.250,0.005,1.076,5,3.59,-2.61,-1.71
8806,729.480,53.3130186,-0.0585378,108.5,54.92,0.231,0.004,1.044,5,3.54,-0.88,-1.56
8807,729.560,53.3130147,-0.0585095,108.4,54.36,0.222,0.007,1.011,5,1.62,-0.64,-0.55
8808,729.640,53.3130108,-0.0584812,108.3,54.21,0.219,0.014,0.972,5,-1.86,-0.38,0.59
8809,729.720,53.3130062,-0.0584530,108.2,54.00,0.230,0.032,0.951,5,-6.64,-0.40,0.83
8810,729.800,53.3130023,-0.0584255,108.1,52.82,0.265,0.045,0.945,5,-11.57,-1.15,0.13
8811,729.880,53.3129984,-0.0583980,108.1,52.68,0.291,0.040,0.936,5,-15.32,-1.90,-0.87
8812,729.960,53.3129941,-0.0583710,107.9,52.38,0.298,0.030,0.905,5,-17.02,-2.14,-2.31
8813,730.040,53.3129900,-0.0583442,107.8,51.59,0.324,0.025,0.914,5,-17.92,-2.40,-3.54
8814,730.120,53.3129855,-0.0583179,107.7,50.69,0.340,0.010,0.926,5,-18.13,-2.43,-4.05
8815,730.240,53.3129796,-0.0582787,107.6,50.07,0.331,-0.002,0.895,5,-18.65,-1.84,-4.21
8816,730.320,53.3129753,-0.0582534,107.5,49.06,0.342,-0.003,0.908,5,-20.15,-0.30,-4.59
8817,730.400,53.3129708,-0.0582281,107.4,49.32,0.352,0.001,0.943,5,-21.38,1.19,-4.89
8818,730.480,53.3129660,-0.0582031,107.2,48.49,0.348,0.000,0.972,5,-23.21,2.21,-5.82
8819,730.560,53.3129608,-0.0581782,107.1,48.89,0.354,0.010,1.006,5,-24.51,2.91,-6.69
8820,730.640,53.3129555,-0.0581538,106.9,48.22,0.358,0.020,1.055,5,-24.95,3.85,-7.85
8821,730.720,53.3129506,-0.0581299,106.8,47.16,0.342,0.023,1.058,5,-24.44,4.30,-8.98
8822,730.800,53.3129450,-0.0581064,106.6,47.27,0.346,0.006,1.078,5,-24.42,4.59,-10.52
8823,730.880,53.3129392,-0.0580830,106.5,46.71,0.329,-0.009,1.097,5,-22.65,6.51,-11.40
8824,730.960,53.3129334,-0.0580600,106.4,46.31,0.316,-0.013,1.106,5,-20.63,8.28,-12.01
8825,731.040,53.3129270,-0.0580375,106.2,46.17,0.320,-0.017,1.142,5,-19.10,10.26,-12.47
8826,731.120,53.3129201,-0.0580157,106.0,45.64,0.317,-0.013,1.125,5,-18.32,11.13,-12.87
8827,731.240,53.3129100,-0.0579832,105.8,45.41,0.341,-0.013,1.181,5,-18.44,11.48,-13.43
8828,731.320,53.3129026,-0.0579626,105.6,44.65,0.326,-0.017,1.188,5,-17.65,12.20,-14.60
8829,731.400,53.3128952,-0.0579423,105.5,44.31,0.306,-0.038,1.198,5,-16.13,13.44,-15.44
8830,731.480,53.3128876,-0.0579226,105.3,43.75,0.282,-0.045,1.207,5,-14.95,13.12,-16.14
8831,731.560,53.3128795,-0.0579033,105.2,43.72,0.281,-0.058,1.261,5,-13.94,13.18,-16.97
8832,731.640,53.3128714,-0.0578845,105.1,43.28,0.255,-0.069,1.278,5,-11.69,15.19,-17.64
8833,731.720,53.3128630,-0.0578663,105.0,42.90,0.249,-0.077,1.319,5,-9.52,16.78,-18.02
8834,731.800,53.3128545,-0.0578486,104.9,42.44,0.235,-0.064,1.333,5,-7.96,17.60,-18.27
8835,731.880,53.3128453,-0.0578317,104.8,42.42,0.232,-0.056,1.349,5,-6.73,18.61,-18.57
8836,731.960,53.3128359,-0.0578156,104.7,41.89,0.224,-0.046,1.378,5,-5.20,19.73,-18.53
8837,732.040,53.3128262,-0.0578002,104.7,41.66,0.212,-0.042,1.365,5,-3.65,19.69,-18.77
8838,732.120,53.3128163,-0.0577851,104.6,41.73,0.203,-0.035,1.333,5,-2.37,18.88,-18.47
8839,732.240,53.3128003,-0.0577638,104.4,42.21,0.204,-0.039,1.323,5,-1.47,17.88,-18.62
8840,732.320,53.3127899,-0.0577510,104.2,40.79,0.203,-0.041,1.303,5,-0.35,16.85,-18.68
8841,732.400,53.3127791,-0.0577386,104.1,40.59,0.199,-0.048,1.276,5,1.64,16.77,-18.83
8842,732.480,53.3127683,-0.0577267,104.0,40.65,0.201,-0.043,1.281,5,3.32,16.91,-18.83
8843,732.560,53.3127570,-0.0577160,103.9,40.43,0.204,-0.051,1.306,5,4.79,16.77,-18.82
8844,732.640,53.3127458,-0.0577056,103.9,40.17,0.175,-0.052,1.303,5,5.87,16.87,-19.06
8845,732.720,53.3127344,-0.0576963,103.9,40.45,0.084,-0.045,1.267,5,6.60,18.01,-19.12
8846,732.800,53.3127226,-0.0576870,103.8,40.54,0.000,-0.044,1.248,5,6.04,17.75,-19.01
8847,732.880,53.3127104,-0.0576779,103.7,41.47,-0.063,-0.035,1.222,5,5.61,16.67,-18.42
8848,732.960,53.3126982,-0.0576706,103.6,41.12,-0.116,-0.023,1.197,5,4.58,16.10,-17.93
8849,733.040,53.3126856,-0.0576630,103.5,41.43,-0.157,-0.017,1.199,5,3.39,15.84,-17.32
8850,733.120,53.3126730,-0.0576564,103.4,41.42,-0.162,-0.018,1.231,5,2.64,15.02,-17.07
8851,733.240,53.3126536,-0.0576472,103.3,42.41,-0.172,-0.017,1.247,5,2.51,15.21,-17.03
8852,733.320,53.3126402,-0.0576425,103.2,42.78,-0.204,-0.022,1.254,5,2.67,15.82,-17.15
8853,733.400,53.3126266,-0.0576384,103.1,42.91,-0.220,-0.029,1.272,5,2.99,15.56,-17.17
8854,733.480,53.3126131,-0.0576351,102.9,42.78,-0.217,-0.033,1.284,5,3.37,14.77,-16.83
8855,733.560,53.3125994,-0.0576317,102.8,43.14,-0.232,-0.030,1.264,5,3.11,14.09,-16.43
8856,733.640,53.3125855,-0.0576288,102.7,43.46,-0.243,-0.022,1.234,5,2.91,13.25,-15.60
8857,733.720,53.3125714,-0.0576264,102.6,44.09,-0.240,-0.014,1.238,5,1.94,12.70,-15.14
8858,733.800,53.3125566,-0.0576254,102.5,45.17,-0.241,-0.008,1.247,5,1.45,13.15,-14.85
8859,733.880,53.3125420,-0.0576252,102.4,45.23,-0.257,-0.007,1.249,5,1.20,13.84,-15.11
8860,734.000,53.3125195,-0.0576258,102.2,47.03,-0.268,-0.010,1.271,5,1.53,14.12,-15.11
8861,734.080,53.3125046,-0.0576274,102.1,46.92,-0.308,-0.013,1.296,5,1.92,14.56,-15.48
8862,734.200,53.3124818,-0.0576304,102.0,47.42,-0.354,-0.011,1.299,5,3.27,14.92,-15.31
8863,734.280,53.3124663,-0.0576335,101.8,48.29,-0.415,-0.015,1.274,5,4.12,14.23,-15.45
8864,734.360,53.3124506,-0.0576376,101.7,49.31,-0.460,-0.018,1.230,5,5.37,12.67,-14.69
8865,734.440,53.3124346,-0.0576414,101.7,49.81,-0.472,-0.015,1.208,5,5.97,11.33,-14.08
8866,734.520,53.3124186,-0.0576468,101.5,50.40,-0.466,-0.012,1.196,5,5.87,10.19,-13.69
8867,734.600,53.3124020,-0.0576523,101.5,51.67,-0.450,-0.019,1.204,5,5.66,9.20,-13.57
8868,734.680,53.3123853,-0.0576586,101.5,52.16,-0.444,-0.015,1.198,5,5.92,8.24,-13.35
8869,734.760,53.3123692,-0.0576660,101.3,52.65,-0.449,-0.006,1.179,5,6.18,7.87,-13.12
8870,734.840,53.3123526,-0.0576734,101.2,52.93,-0.456,0.000,1.172,5,6.98,7.79,-12.53
8871,734.920,53.3123359,-0.0576819,101.1,53.70,-0.468,0.002,1.147,5,7.48,7.15,-12.01
8872,735.000,53.3123180,-0.0576908,101.1,55.88,-0.499,0.018,1.115,5,7.66,6.77,-11.31
8873,735.080,53.3123008,-0.0577004,101.0,55.97,-0.504,0.027,1.105,5,7.16,6.04,-10.95
8874,735.200,53.3122743,-0.0577167,100.8,58.71,-0.501,0.025,1.105,5,7.42,5.70,-11.02
8875,735.280,53.3122561,-0.0577275,100.7,59.67,-0.520,0.024,1.089,5,7.82,5.26,-11.29
8876,735.360,53.3122382,-0.0577394,100.6,60.23,-0.539,0.027,1.083,5,9.30,5.12,-11.30
8877,735.440,53.3122201,-0.0577519,100.4,61.29,-0.533,0.035,1.080,5,11.05,4.15,-10.98
8878,735.520,53.3122022,-0.0577653,100.2,61.80,-0.534,0.049,1.079,5,13.03,4.12,-10.35
8879,735.600,53.3121839,-0.0577791,100.1,62.51,-0.537,0.037,1.089,5,14.66,2.80,-9.88
8880,735.680,53.3121655,-0.0577936,99.9,63.89,-0.558,0.025,1.067,5,16.81,0.84,-8.49
8881,735.760,53.3121470,-0.0578084,99.7,64.66,-0.591,0.030,0.999,5,18.34,-0.90,-6.62
8882,735.840,53.3121291,-0.0578240,99.3,64.97,-0.575,0.014,1.001,5,18.58,-2.33,-6.47
8883,735.920,53.3121095,-0.0578397,99.2,67.47,-0.556,-0.013,1.044,5,19.02,-2.61,-6.55
8884,736.000,53.3120901,-0.0578562,99.0,68.18,-0.608,-0.007,1.024,5,19.74,-0.35,-5.51
8885,736.080,53.3120709,-0.0578734,98.7,69.09,-0.618,0.027,1.033,5,18.67,-0.44,-5.04
8886,736.200,53.3120412,-0.0578998,98.5,70.39,-0.607,0.050,1.071,5,16.48,-0.79,-5.50
8887,736.280,53.3120208,-0.0579179,98.4,71.75,-0.642,0.060,1.055,5,16.28,0.61,-4.85
8888,736.360,53.3120004,-0.0579366,98.2,72.72,-0.664,0.066,1.015,5,16.05,1.03,-4.02
8889,736.440,53.3119797,-0.0579556,98.0,73.46,-0.631,0.060,1.031,5,15.51,-0.56,-3.51
8890,736.520,53.3119590,-0.0579750,97.8,74.53,-0.600,0.041,1.047,5,15.69,-0.44,-3.13
8891,736.600,53.3119378,-0.0579948,97.7,75.78,-0.592,0.037,1.022,5,15.73,-0.03,-2.05
8892,736.680,53.3119168,-0.0580149,97.4,75.87,-0.564,0.045,1.026,5,13.51,-1.26,-1.40
8893,736.760,53.3118951,-0.0580354,97.2,77.86,-0.557,0.058,1.038,5,11.26,-1.57,-1.27
8894,736.840,53.3118730,-0.0580560,97.1,78.61,-0.597,0.073,1.042,5,9.79,-0.34,-1.44
8895,736.920,53.3118510,-0.0580770,96.9,79.61,-0.655,0.078,1.057,5,9.09,1.11,-1.67
8896,737.000,53.3118286,-0.0580989,96.7,81.06,-0.705,0.079,1.075,5,9.14,1.17,-2.00
8897,737.080,53.3118057,-0.0581209,96.5,82.11,-0.745,0.096,1.037,5,9.31,0.42,-1.58
8898,737.200,53.3117713,-0.0581551,96.2,83.72,-0.767,0.110,0.996,5,9.21,0.27,-1.14
8899,737.280,53.3117481,-0.0581786,96.0,85.26,-0.731,0.100,0.994,5,8.58,-0.37,-1.14
